StartDate,EndDate,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,batch,LocationLatitude,LocationLongitude,UserLanguage,Q_RecaptchaScore,id,comp1g1 ,comp2g1,Action1rA ,Action1rB,treatment,role,action,comp1g1BZ ,comp2g1BZ,ActionABZ,ActionBBZ,comp1EW ,comp2EW,EWg1actionA,EWg1actionB ,Advice1,About,Dnorm1,Dnorm2,Snorm1 ,Snorm2,Lotteries,education ,hamlet,politics_1,Submission id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
2/22/24 16:17,2/22/24 16:46,99.25.50.54,100,1749,TRUE,2/22/24 16:46,R_1KOqFgK8giw3kR6,2,33.1909,-96.6198,EN,1,5a9771d6873cda0001dc955e,0 tokens,15 tokens,Pass,,k,a,Pass,,,,,,,,,"I recommend that you go with your heart. I believe sharing is caring so if you are a thoughtful person you should try to spread the wealth. If you are not a thoughtful person than you should hold, but you will end up losing in the long run.",I feel this interaction reminds me of the way opportunities are spread amongst people. These captures that there are many opportunities to build together. It is all about how you approach the opportunity.,Pass,Pass,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens","Four-year degree (Bachelor's, etc.)",100000,100,65d7c8046a462716878a6b39,APPROVED,2024-02-22T22:17:43.760000Z,2024-02-22T22:47:02.193000Z,2024-02-23T02:03:14.450000Z,2024-02-22T22:47:02.885583Z,1759,C18UP4AJ,3393,36,Male,Black,United States,United States,United States,English,No,Full-Time
2/22/24 16:38,2/22/24 16:47,98.180.107.219,100,562,TRUE,2/22/24 16:47,R_3jR2QvF6eM3QTLP,2,29.6825,-82.3606,EN,1,6458939bc77c645ea7979b33,,,,,ew,b,Hold,,,,,15 tokens,15 tokens,,Hold,Make sure to read the instructions a few times to insure you have a good understanding standing. Then make decisions based on your gut. Go with the decision you feel will be best. Try not to overthink the decision. ,This reminds of team work task. It also reminds of see how more personâ decisions can influence the decision of someone else. I think this will help capture a look at the mindset of someone working with others. ,Pass,Pass,Pass,Pass,"Gamble 4: Event A, Payoff: 34 tokens; Event B, Payoff: -2 tokens",High school,"30,000",95,65d7cce4596f8281d8daad22,APPROVED,2024-02-22T22:38:31.436000Z,2024-02-22T22:48:06.559000Z,2024-02-23T02:06:14.697000Z,2024-02-22T22:48:07.058972Z,576,C18UP4AJ,753,20,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
2/22/24 16:42,2/22/24 16:49,67.245.194.143,100,426,TRUE,2/22/24 16:49,R_5WmvEvcW82cXFdf,2,41.8334,-74.0632,EN,0.800000012,65d71c6f05f8613aa7271840,,,,,ew,a,Hold,,,,,0 tokens,15 tokens,Hold,,I think trusting in your counterpart to do the right thing. Trust in them to trust in you and vice versa. My personal views would be to look out for the counterpart and help them out with sacrifices ,My initial thought was a stock related scenario. Investing your money into stocks to watching it grow. Another is gambling in what you think your counterpart will do and trusting in them to do the right thing. ,Hold,Hold,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",Some college,8000,35,65d7cdbb6cfb7c748640eebb,APPROVED,2024-02-22T22:42:07.329000Z,2024-02-22T22:49:29.394000Z,2024-02-23T02:06:00.235000Z,2024-02-22T22:49:29.867648Z,443,C18UP4AJ,8,34,Male,White,United States,United States,United States,English,No,Full-Time
2/22/24 16:16,2/22/24 16:51,73.44.112.153,100,2097,TRUE,2/22/24 16:51,R_1gBAysOyy8OLWOs,2,41.946,-87.7033,EN,1,595d0331d8bd8d000154e148,0 tokens,15 tokens,Hold,,k,a,Hold,,,,,,,,,"The best way to play is to help out the other player. That way, you both achieve a good result. If you donât, you only have such a small benefit while they get nothing.","I think its trying to measure selfishness. There is an opportunity for two people to do well or one person to do a little bit better, and the other a lot worse so theres clearly an option where someone makes a small sacrifice to help someone.",Pass,Pass,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",Terminal graduate degree,30000,100,65d7c79e808a8ee2514cd755,APPROVED,2024-02-22T22:16:04.024000Z,2024-02-22T22:51:43.808000Z,2024-02-23T02:03:12.062000Z,2024-02-22T22:51:44.401943Z,2140,C18UP4AJ,5284,39,Male,White,United States,United States,United States,English,No,Full-Time
2/22/24 16:15,2/22/24 16:52,47.25.208.151,100,2193,TRUE,2/22/24 16:52,R_5o8u0jlZbhMMoXT,2,42.055,-124.2803,EN,1,59f21fe8cc514a00011a66cf,,,,,ew,b,Pass,,,,,5 tokens,15 tokens,,Pass,"If I were to give a future player advice, I would suggest trying to maximize the profits for both players. If you work together, you can make more than if you try to be selfish or untrusting. Players should go into this with a sense of trust.","I try to think of something, but nothing is coming to mind as I do not have these types of interactions with people. I think it is trying to get people to trust each other for greater rewards.",Pass,Pass,none,none,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",Some college,30000,30,65d7c7941f8f3c5a044bace9,APPROVED,2024-02-22T22:15:53.212000Z,2024-02-22T22:53:11.784000Z,2024-02-23T02:02:51.986000Z,2024-02-22T22:53:12.413469Z,2239,C18UP4AJ,2882,48,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
2/22/24 16:45,2/22/24 16:53,98.28.78.31,100,480,TRUE,2/22/24 16:53,R_5HkLP0XjqbuUSAW,2,41.5398,-83.5894,EN,0.899999976,5b9ed139cbabef00011756d3,0 tokens,15 tokens,,Pass,k,b,Pass,,,,,,,,,It seems like it makes sense to always pass. 15 is better than 0. It just makes more sense to do what gets everyone more rather than nothing.,"This isn't currently reminding me of anything in daily life. I may be mistaken, but this reminds me of the prisonersdilemma. Otherwise, I guess it's being rewarded for being willing to share. ",Hold,Pass,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",Terminal graduate degree,1000000,100,65d7ce59132e044b80471e12,APPROVED,2024-02-22T22:45:02Z,2024-02-22T22:54:07.898000Z,2024-02-23T02:06:15.486000Z,2024-02-22T22:54:08.398236Z,546,C18UP4AJ,3273,29,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
2/22/24 16:48,2/22/24 16:53,68.57.46.244,100,332,TRUE,2/22/24 16:53,R_5QMKTLUHdGiLsRI,2,36.0048,-86.7886,EN,1,60fefa8d26f46e84a295b223,,,,,ew,b,Hold,,,,,0 tokens,15 tokens,,Hold,I would recommend that you not hold. I think it works out better for everyone to return things and give both people the opportunity to earn something and not leave the other person hanging. ,I think that this interaction is getting intel on how people react with strangers in regards to monetary and opportunities. I think this is trying to emulate what it would be like if someone found a wallet on the ground or something like that. ,Pass,Pass,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens","Four-year degree (Bachelor's, etc.)",50000,51,65d7cf2541e776f93e9cc3fb,APPROVED,2024-02-22T22:48:11.646000Z,2024-02-22T22:53:51.396000Z,2024-02-23T02:06:15.722000Z,2024-02-22T22:53:51.994502Z,340,C18UP4AJ,1617,22,Female,White,United States,United States,United States,English,No,Part-Time
2/22/24 16:42,2/22/24 16:54,71.187.51.235,100,752,TRUE,2/22/24 16:54,R_3O0mDJzO8tLWQDi,2,40.734,-74.0712,EN,0.899999976,617264a046edbb505d05621a,,,,,bz,a,Hold,0 tokens,15 tokens,Hold,,,,,,"Make a choice that makes you happy. Put yourself first before thinking of the other person, prioritizing yourself is the most important thing to do. Feeling happy and being able to be your best self is the goal. If the choice will favor you then do it. Because the other party wonât consider you either.",I think this is trying to capture how people will make choices if only it favors them and not the other party. Which means majority of our life choices is based on what favors us without consideration of the next person around us.,Pass,Hold,Pass,Pass,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens","Four-year degree (Bachelor's, etc.)",1000000,100,65d7cdb541e776f93e9cc39b,APPROVED,2024-02-22T22:42:01.906000Z,2024-02-22T22:54:45.616000Z,2024-02-23T02:06:14.930000Z,2024-02-22T22:54:46.223140Z,764,C18UP4AJ,647,30,Female,Black,Ghana,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2/22/24 16:43,2/22/24 16:54,128.239.203.247,100,648,TRUE,2/22/24 16:54,R_1kdpaNZvFzwdPK5,2,37.3079,-76.7442,EN,1,65d601b388c3f1dec65a9a64,0 tokens,15 tokens,Hold,,k,a,Hold,,,,,,,,,"Truthfully, I have no idea what the best solution would be. I picked to Pass, as in these circumstances I tend towards the option where reward may be slightly lower but beneficially to both parties, in hopes that the other side also picks this. However, picking Hold may be better, as there is likely more people like me, so in a purely self-interested situation, there may be a better chance of cashing out by picking Hold.","This interaction is likely meant to emulate how people decide what is worth risk or not, and to what extent. It is kind of similar to the Prisoner's Dilemma, especially as there is no communication between the two sides. I guess beyond just ""lottery"" psychology, it's analyzing economics, and how people weigh risks and rewards.",Pass,Hold,Pass,Pass,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",High school,"40,000",88,65d7ce19fcf926c6bb12fa0e,APPROVED,2024-02-22T22:43:41.696000Z,2024-02-22T22:54:49.902000Z,2024-02-23T02:06:15.130000Z,2024-02-22T22:54:50.476831Z,669,C18UP4AJ,5,18,Female,Asian,United States,United States,United States,English,Yes,DATA_EXPIRED
2/22/24 16:24,2/22/24 16:56,76.29.237.158,100,1958,TRUE,2/22/24 16:56,R_147eVk6HXj2Uxjj,2,34.0194,-86.0503,EN,0.899999976,60147144ea1597492e5c6698,,,,,bz,a,Hold,10 tokens,15 tokens,Hold,,,,,,"Honestly, I would say to go with the option that ensures maximum benefit for you and your counterpart.","It makes me think of meeting new people and blindly trusting them. You never know what someone's true intentions are in relation to you. It also makEs me think of having a limited amount of money and having to take a risk that could possibly add to the amount, or take away from what you have.",Pass,Pass,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",Some college,"30,000",64,65d7c94b36d9b45a59d67201,APPROVED,2024-02-22T22:24:00.613000Z,2024-02-22T22:57:16.878000Z,2024-02-23T02:02:54.940000Z,2024-02-22T22:57:17.431230Z,1997,C18UP4AJ,910,40,Female,Black,United States,United States,United States,English,Yes,Other
2/22/24 16:52,2/22/24 16:57,74.98.241.98,100,330,TRUE,2/22/24 16:57,R_3TvCZdzDqV7OLQz,2,40.4442,-79.9557,EN,1,60fceb8ca9d8420ef2a8bee2,0 tokens,15 tokens,Hold,,k,a,Hold,,,,,,,,,"If your counterpart holds first, then you get no money. I would try to go first and then hold. However, if you go second and your counterpart passes, you should pass because then both of you get a payout.",This interaction reminds me of when you are at the store. Sometimes when you check out they will ask if you want to round up for a charity. I think that the token problem reminds me of deciding to round up for the charity or not.,Hold,Pass,none,none,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens","Four-year degree (Bachelor's, etc.)","10,000",100,65d7d01a5d9565f1762c1913,APPROVED,2024-02-22T22:52:14.148000Z,2024-02-22T22:58:07.943000Z,2024-02-23T02:06:16.194000Z,2024-02-22T22:58:08.466463Z,354,C18UP4AJ,373,24,Female,White,United States,United States,United States,English,Yes,Part-Time
2/22/24 16:59,2/22/24 17:01,98.97.112.229,100,132,TRUE,2/22/24 17:01,R_7gNkIQ9jkzlkNAS,2,47.6034,-122.3414,EN,1,64015243945f405c77db0821,5 tokens,15 tokens,Hold,,k,a,Hold,,,,,,,,,I would advise that they have a better understanding of the game then I did. ,I honestly have no idea. I just went with my gut response. I guess it seem like something related to gametheory or the stock market?,Hold,Pass,Hold,Pass,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens","Four-year degree (Bachelor's, etc.)","26,000",82,65d7d1b15601dbaff85c15a8,APPROVED,2024-02-22T22:59:02.194000Z,2024-02-22T23:01:35.771000Z,2024-02-23T02:06:02.189000Z,2024-02-22T23:01:36.344179Z,154,C18UP4AJ,190,41,Male,White,United States,United States,United States,English,No,Due to start a new job within the next month
2/22/24 16:49,2/22/24 17:03,35.150.163.96,100,816,TRUE,2/22/24 17:03,R_1BWQvSmtlUIO1If,2,46.4138,-84.2888,EN,1,6110e3fc556802a6dba3c7f1,,,,,bz,b,Pass,10 tokens,15 tokens,,Pass,,,,,"I think that if you choose to play you should go for it and possibly come out with something good. Either way itll be more than you started with. If your partner doesnt share with you oh well, one day itll come back to them.","Im a stay at home mom. Sharing is not always necessary but makes life a lot nicer and easier. I try to get that message in my kids heads daily. I tell them one of these days you might need some help, itâs nice to make friends before that day.",Pass,Hold,none,none,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",Some college,300000,50,65d7cf79551550287369b951,APPROVED,2024-02-22T22:49:41.367000Z,2024-02-22T23:04:09.647000Z,2024-02-23T02:06:15.948000Z,2024-02-22T23:04:10.217375Z,869,C18UP4AJ,1137,41,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2/22/24 16:56,2/22/24 17:03,73.193.247.79,100,373,TRUE,2/22/24 17:03,R_6WIigtwcFFrlhhg,2,40.4306,-74.402,EN,1,632bcf0f592b026e040d0f50,0 tokens,15 tokens,Hold,,k,a,Hold,,,,,,,,,"I thought about both strategies hold and pass, and for me Hold is the play.  I think the fact that you can potentially split 15 each between A and B versus end up with 0 as a Pass is worth the risk.",Probably see my reasoning on making this decision on whether holding as A versus passing as A is worth it at the end.  I thought Holding is the correct play because if B decides to pass then I'm most likely to end up with 15 for both so both win win versus Pass in beginning and either getting 20 or 0. You can risk it.,Hold,Pass,Hold,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",Some college,50000,39,65d7d1316b8831c3c640f388,APPROVED,2024-02-22T22:56:52.494000Z,2024-02-22T23:03:15.618000Z,2024-02-23T02:06:01.088000Z,2024-02-22T23:03:16.161923Z,384,C18UP4AJ,1467,47,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
2/22/24 16:57,2/22/24 17:03,172.56.82.195,100,366,TRUE,2/22/24 17:03,R_6j9iQ4K8RpGGVmQ,2,33.5594,-112.0902,EN,1,659d54d8ab2eb6b7a8cffdfb,,,,,ew,a,Hold,,,,,0 tokens,15 tokens,Hold,,I think you should read thru the instructions very well a couple of times and then the questions completely before deciding on how to proceed. ,It reminds me of my relationship in my daily life. I am constantly trying to figure out what my partner is going to say and or do to see what my own move will be. ,Pass,Hold,none,Pass,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens","2-year degree (Associate's, etc.)",5000,50,65d7d161069430ff79648d15,APPROVED,2024-02-22T22:57:42.053000Z,2024-02-22T23:04:16.152000Z,2024-02-23T02:06:17.390000Z,2024-02-22T23:04:16.670770Z,395,C18UP4AJ,123,43,Female,Other,United States,United States,United States,English,No,DATA_EXPIRED
2/22/24 17:00,2/22/24 17:04,65.243.1.98,100,239,TRUE,2/22/24 17:04,R_7eJEl9OyL5Nqg9e,2,30.5154,-97.6689,EN,1,6140e1974c9dae116f8dbcc4,,,,,bz,a,Hold,10 tokens,15 tokens,Hold,,,,,,choose to pass and tell your partner to pass as well. this will guarantee the most tokens. It will be the best scenario.,it is replicating a gambling game. it is to determine how wealth is moved around and decided upon. player a has the ultimate control over how the money moves in the game. like how money moves in real life,Pass,Hold,none,none,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",Some college,800000,58,65d7d1fea628bff5598de1a6,APPROVED,2024-02-22T23:00:17.854000Z,2024-02-22T23:04:26.478000Z,2024-02-23T02:06:18.580000Z,2024-02-22T23:04:27.011980Z,249,C18UP4AJ,423,25,Female,Mixed,United States,United States,United States,English,No,Full-Time
2/22/24 16:53,2/22/24 17:05,68.81.251.108,100,714,TRUE,2/22/24 17:05,R_1HuWNRLfOKRTuLG,2,40.1751,-74.8539,EN,0.899999976,545d3e2bfdf99b7f9e3255b4,,,,,bz,a,Pass,10 tokens,15 tokens,Pass,,,,,,"It is encouraged though not necessarily a requirement to consider the possibility that the other party you are interacting with is likely another person attempting to survive in society. It is completely your decision to do whatever you either feel is right or have logically concluded is precise and accurate, but you are designed to function using both emotional and rational information. Although, this advice may or may not change your opinion or decision, it is my hope that you do what is best to prove you are a person and not just a function.",This doesn't really remind me of anything in my daily life. I'm not entirely sure what this is trying to capture. Perhaps it's about whether or not people tend to be more greedy or more charitable.,Pass,Pass,Pass,Pass,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens","Four-year degree (Bachelor's, etc.)",10000,50,65d7d06837dedd85eceb75b5,APPROVED,2024-02-22T22:53:44.468000Z,2024-02-22T23:05:48.872000Z,2024-02-23T02:06:00.450000Z,2024-02-22T23:05:49.496631Z,725,C18UP4AJ,1467,32,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
2/22/24 16:58,2/22/24 17:05,170.140.105.17,100,400,TRUE,2/22/24 17:05,R_7frrPZUmLtIMHwW,2,33.7941,-84.325,EN,0.800000012,6111487d928672ed8b815cae,5 tokens,15 tokens,,Pass,k,b,Pass,,,,,,,,,Pass on the tokens to leave some wealth for the next person. Don't be tempted to make a selfish decision just because you want to preempt someone else.,"This situation reminds me of how people investing money or privilege. People who get things ""passed"" on to them like an inheritance (on an individual level) or a good economy (on a societal level) should do what's necessary to make sure it passes to the next generation, even if they take a bit less themselves.",Pass,Pass,Pass,Pass,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens","2-year degree (Associate's, etc.)",500000,100,65d7d188efea03cdea4cd93f,APPROVED,2024-02-22T22:58:21.527000Z,2024-02-22T23:05:11.660000Z,2024-02-23T02:06:18.099000Z,2024-02-22T23:05:12.203184Z,411,C18UP4AJ,3374,20,Female,Black,United States,United States,United States,English,Yes,Part-Time
2/22/24 16:57,2/22/24 17:05,71.77.131.114,100,494,TRUE,2/22/24 17:05,R_65dpCFqrjGEHOHD,2,35.9825,-78.5376,EN,0.899999976,63979e1cc82f0090b477a6b0,,,,,ew,b,Hold,,,,,0 tokens,15 tokens,,Hold,Holding is going to limit growth. Pass will help extend the game. This will increase investment.,The idea is to mimic the idea of trust and holding out for long term goals for an investment. These are skills necessary to build a long term strategy for investing your money.,Pass,Pass,Pass,Pass,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens","2-year degree (Associate's, etc.)",20000,64,65d7d13f2f581737b50e11e6,APPROVED,2024-02-22T22:57:09.096000Z,2024-02-22T23:06:43.855000Z,2024-02-23T02:06:01.327000Z,2024-02-22T23:06:44.648466Z,575,C18UP4AJ,710,53,Male,White,United Kingdom,United States,United States,English,No,Full-Time
2/22/24 16:58,2/22/24 17:05,47.230.113.5,100,405,TRUE,2/22/24 17:05,R_7mRhRWLoDCzOXil,2,40.695,-73.791,EN,1,655f9aa6a6e6b075c313823c,,,,,ew,b,Hold,,,,,0 tokens,20 tokens,,Hold,do what you think is to be best for yourself. if you donât have a plan then donât worry about that because you will be fine and you can always go ahead with whatever youâre comfortable doing.,it reminds me of work. you have to decide to either better yourself or the company ,Hold,Hold,Pass,Pass,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens","2-year degree (Associate's, etc.)",10000,41,65d7d1a1681f0c865bdab184,APPROVED,2024-02-22T22:58:44.454000Z,2024-02-22T23:05:59.024000Z,2024-02-23T02:06:18.328000Z,2024-02-22T23:05:59.579391Z,435,C18UP4AJ,185,20,Female,Black,United States,United States,United States,English,Yes,Unemployed (and job seeking)
2/22/24 17:01,2/22/24 17:06,204.14.36.68,100,325,TRUE,2/22/24 17:06,R_7rwtTQcJlO29Ncz,2,41.8719,-87.6589,EN,0.899999976,654a8230f77d38c7abd52aa2,,,,,bz,a,Hold,10 tokens,15 tokens,Hold,,,,,,"I think the best way to play is whatever makes you feel the best. If you feel good passing, then pass and vice versa.","It reminds me of situations where you have to decide if you'd rather share the wealth or keep more for yourself. When you pass something along, you're working with someone so that you both benefit from it.",Hold,Hold,Pass,Pass,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",High school,45000,83,65d7d1ad67aaac11bd9ec755,APPROVED,2024-02-22T23:00:59.369000Z,2024-02-22T23:06:40.575000Z,2024-02-23T02:06:01.983000Z,2024-02-22T23:06:41.159776Z,342,C18UP4AJ,457,28,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
2/22/24 16:27,2/22/24 17:06,76.20.250.22,100,2344,TRUE,2/22/24 17:06,R_7ilXqYZsBap4FaH,2,33.7657,-84.2951,EN,1,65649536de378d6c36a6266b,,,,,ew,a,Hold,,,,,0 tokens,15 tokens,Hold,,Read the instructions carefully. Make sure that you fully understand how it all works. When making your decision you should consider what impact it would have on the other player and how their choice can impact you.,"I think it is trying to capture how the impact of decisions. Even when you make decisions for yourself it still has an impact on other people. Similarly, other people's decisions can affect your outcomes too, even though you had nothing to do with it.",Hold,Pass,none,Pass,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",Terminal graduate degree,1000000,100,65d7ca0725332e01061bab93,APPROVED,2024-02-22T22:27:21.637000Z,2024-02-22T23:06:58.931000Z,2024-02-23T02:02:55.213000Z,2024-02-22T23:06:59.534736Z,2378,C18UP4AJ,279,37,Female,Black,United States,United States,United States,English,No,Full-Time
2/22/24 17:02,2/22/24 17:07,108.202.100.219,100,313,TRUE,2/22/24 17:07,R_6cms4Rpbapij7VL,2,33.7657,-84.2951,EN,1,6438a923683de8fa6662b555,,,,,bz,b,Pass,10 tokens,15 tokens,,Pass,,,,,We all win when you share. If you keep your money only you win. Think of how happy people could be in addition to you!,"This interaction reminds me of how much more money society would have if billionaries were taxed more. If they gave up some of their money, others would benefit and so would they. And it's a nice back and forth.",Pass,Pass,none,none,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens","Four-year degree (Bachelor's, etc.)","200,000",100,65d7d289353f657b2feba48c,APPROVED,2024-02-22T23:02:39.572000Z,2024-02-22T23:08:28.637000Z,2024-02-23T02:06:19.074000Z,2024-02-22T23:08:30.053838Z,350,C18UP4AJ,1148,50,Female,White,United States,United States,United States,English,No,Full-Time
2/22/24 16:57,2/22/24 17:07,68.41.64.99,100,554,TRUE,2/22/24 17:07,R_3ZNZNnG6rXvCWP7,2,42.2532,-84.3877,EN,0.899999976,5ddecf14d3ac2affdc8df54c,,,,,bz,a,Pass,10 tokens,15 tokens,Pass,,,,,,Pass on the funds to multiply them. You will earn more as the increased value can be shared when some is passed back to you. Itâs a win win approach to pass and in turn for the other party to pass.,Its like making a donation to an organization which benefits the community in a way that magnifies the donation value by improving societyâand enabling more community members to benefit all around. By contribution go to a community good the value is shared and some of the value is felt by the giver either tangibly or intangibly in some way. The donor feels better about helping others and those others in turn may go on to do good deeds or donate in some way to help the previous donors. Itâs also like paying it forward or how weâre taxed to cover services for those in need to become improved community members who in turn contribute.,Pass,Pass,Pass,Pass,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens","Four-year degree (Bachelor's, etc.)",100000,100,65d7d171df5ed47f3ba4a7bb,APPROVED,2024-02-22T22:57:56.419000Z,2024-02-22T23:07:39.760000Z,2024-02-23T02:06:17.843000Z,2024-02-22T23:07:40.586034Z,584,C18UP4AJ,5872,55,Female,White,United States,United States,United States,English,No,Part-Time
2/22/24 17:03,2/22/24 17:07,166.199.99.63,100,594,TRUE,2/22/24 17:07,R_6kJU6Ai3Dnoa8bD,2,39.1029,-94.5713,EN,1,654a43e93e40f4ef041ddcf7,5 tokens,15 tokens,Pass,,k,a,Pass,,,,,,,,,I would choose pass. I would choose this because it could potentially be a win win for both players. That would be a benefit to both of us.,I think it is trying to capture peoples responses to risk. It reminds me of deciding if I give more effort will it payoff in the long run for me.,Pass,Pass,Pass,Pass,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens","Four-year degree (Bachelor's, etc.)",120000,17,65d7d2c0cc3b50a48d8a5ec3,APPROVED,2024-02-22T23:03:32.814000Z,2024-02-22T23:07:22.842000Z,2024-02-23T02:04:36.605000Z,2024-02-22T23:07:23.609000Z,594,C18UP4AJ,287,27,Female,Black,United States,United States,United States,English,CONSENT_REVOKED,CONSENT_REVOKED
2/22/24 17:00,2/22/24 17:07,172.56.96.210,100,416,TRUE,2/22/24 17:07,R_148UPA1o1SmvRKd,2,28.0406,-82.3951,EN,1,62ec557954bc435fb9b35517,,,,,ew,b,Hold,,,,,0 tokens,15 tokens,,Hold,If I were to suggest a strategy to a future player to hold. This is the only way that you are guaranteed a payout playing this game. Of course you may wish to throw caution to the wind and go for it !,"I suppose that this is a sharing situation in which we are trying to decide if player B is selfish or not, based on player A initial move. ",Hold,Hold,Hold,Pass,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens","Four-year degree (Bachelor's, etc.)","2,000,000",75,65d7d1f3fcf926c6bb12fb3b,APPROVED,2024-02-22T23:00:10.387000Z,2024-02-22T23:07:20.692000Z,2024-02-23T02:06:02.626000Z,2024-02-22T23:07:21.188215Z,431,C18UP4AJ,2376,58,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
2/22/24 16:57,2/22/24 17:08,172.56.219.33,100,651,TRUE,2/22/24 17:08,R_6ZCAHqUpYdE40t2,2,39.9233,-75.2313,EN,0.899999976,65c23da323bdb59b7d0d8a02,,,,,bz,a,Hold,10 tokens,15 tokens,Hold,,,,,,For future players I'll advice them to follow their heart and if they trust their counter part they could pass but sometimes it's not always the case as their counter part do not have good intentions so they should hold and secure for them selves something good.,"It reminds me of team work and decisions making, in our daily activities we shouldn't neglect how our actions have consequences and it could eith go on to favor us or go against us ",Hold,Hold,Pass,Pass,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens","Four-year degree (Bachelor's, etc.)",200000,11,65d7d1219d2ac529bf1eee09,APPROVED,2024-02-22T22:56:39.692000Z,2024-02-22T23:08:27.163000Z,2024-02-23T02:06:00.864000Z,2024-02-22T23:08:27.692833Z,708,C18UP4AJ,88,44,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
2/22/24 17:03,2/22/24 17:08,99.182.250.229,100,282,TRUE,2/22/24 17:08,R_7LhxF45SVAVBjXu,2,30.6717,-88.0987,EN,1,5c7b46d1c44ec60016182845,0 tokens,15 tokens,,Hold,k,b,Hold,,,,,,,,,"If you care about whether the other person gets any tokens, pass. If you want to maximize the number of tokens for yourself, hold. The decision depends on whether you care about being fair or whether you want it all for yourself.",It is trying to decide whether people will act  in best interest for themselves or morally for the group at large,Pass,Pass,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",Terminal graduate degree,50000,81,65d7d2ccc2a584ba3eebb083,APPROVED,2024-02-22T23:03:48.245000Z,2024-02-22T23:08:44.389000Z,2024-02-23T02:06:03.259000Z,2024-02-22T23:08:44.905809Z,297,C18UP4AJ,50,37,Male,White,United States,United States,United States,English,Yes,Full-Time
